house_id,actual_price,proj_price,actual_crypto,proj_crypto,bedrooms,bathrooms,acres,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built
16278,264950,356422.9563,470,650,3,1.5,0.232208448,1,0,0,7,1370,0,1957
16279,209950,277160.6576,370,510,2,1,0.143480257,1,0,0,6,840,210,1943
16280,850000,803522.1881,1520,1470,3,2.5,0.199908173,2,0,0,9,3360,0,2006
16281,645000,813589.2734,1150,1490,4,2.5,0.261248852,2,0,0,9,3160,0,1983
16282,855000,698335.5658,1520,1280,4,2.25,0.848806244,2,0,0,9,2480,0,1973
16283,632500,753412.6281,1130,1380,4,1.5,0.855325987,2,0,0,10,2720,0,1994
16284,289950,509792.0637,520,930,3,2.5,0.115082645,2,0,0,8,2070,0,1987
16285,850000,709505.7367,1520,1300,2,1.75,0.590725436,1,0,2,8,2170,0,1952
16286,565000,749902.0535,1010,1370,4,2.75,0.112488522,2,0,0,9,3260,0,2013
16287,792000,487187.6303,1410,890,3,2.5,0.442378329,2,0,0,8,2250,0,1999
16288,260000,394851.9738,460,720,3,2.25,0.220385675,1,0,0,7,1200,750,1987
16289,585000,288152.2702,1040,530,3,2,4.809986226,1,0,0,7,2220,0,1991
16290,295500,319554.3515,530,580,3,1.75,0.241574839,1,0,0,7,1000,330,1981
16291,329000,392750.3184,590,720,4,2,0.180831038,1.5,0,0,7,1190,0,1946
16292,750000,617780.7935,1340,1130,3,1.75,0.349678604,1,0,0,8,1570,1200,1976
16293,495000,615206.4033,880,1130,4,2.5,0.173438935,2,0,0,9,2310,0,1997
16294,672500,667782.7096,1200,1220,3,1.75,0.132001837,1,0,2,8,1330,250,1947
16295,1.31E+06,1068195.986,2330,1950,5,3.25,0.073461892,1.5,0,0,10,1910,890,1932
16296,405000,298157.5606,720,550,3,2.5,0.221212121,2,0,0,7,1500,0,1994
16297,620000,590831.5217,1110,1080,3,1.75,0.133333333,1,0,1,7,1070,1070,1947
16298,615000,584534.7965,1100,1070,4,2.25,0.161157025,1,0,0,8,1450,880,1973
16299,887000,982162.7801,1580,1800,6,2.25,0.256657484,1,0,2,9,2440,1390,1962
16300,1.06E+06,1135724.285,1890,2080,4,2.75,0.114784206,2.5,0,2,8,3270,1240,1941
16301,753000,503485.4703,1340,920,4,1.75,0.905188246,1,0,0,8,1660,500,1974
16302,1.60E+06,951645.2851,2860,1740,3,2.25,0.114784206,2,0,0,10,2230,940,1975
16303,3.71E+06,1652042.195,6620,3020,4,3.5,0.644582185,2,0,2,12,3350,2200,2000
16304,365000,376956.2676,650,690,3,1.5,0.19556933,1,0,0,7,1520,0,1954
16305,870000,1017110.714,1550,1860,4,2.75,0.528007346,2,0,0,10,3410,0,1982
16306,321000,272230.3118,570,500,4,2.5,0.220408632,2,0,0,7,1830,0,2003
16307,280000,282842.6606,500,520,3,2.5,0.102984389,2,0,0,7,1550,0,2000
16308,288000,267237.9769,510,490,3,2.5,0.08248393,2,0,0,7,1520,0,2004
16309,248500,514826.6176,440,940,3,2,0.282024793,1,0,0,7,620,620,1939
16310,330000,352344.5696,590,640,4,2.5,0.311065197,2,0,0,7,2380,0,1999
16311,740000,748481.8478,1320,1370,5,3.5,0.262947658,2,0,0,9,1830,890,1988
16312,445000,488821.7529,790,890,3,2.5,0.183884298,2,0,0,8,2210,0,1998
16313,198500,196406.3488,350,360,2,1,0.220385675,1,0,0,6,1050,0,1959
16314,280000,246924.8486,500,450,7,2.5,0.125298439,2,0,0,7,1940,0,1994
16315,336500,324349.9024,600,590,3,2.25,0.078810836,2,0,0,7,1420,0,1981
16316,267000,329918.7318,480,600,3,2.5,0.23728191,2,0,0,7,1690,0,1989
16317,315000,278728.7481,560,510,3,1,0.210743802,1,0,0,7,1160,0,1968
16318,545000,479097.4642,970,880,4,2.5,0.170156107,2,0,0,8,2040,0,1988
16319,274950,429001.8103,490,780,3,1.75,0.382897153,1,0,0,8,1840,0,1989
16320,500000,501044.7428,890,920,2,1,0.163682277,1,0,2,7,1210,230,1948
16321,299000,338054.66,530,620,3,1,0.220936639,1.5,0,0,7,1390,0,1954
16322,420000,419787.0059,750,770,3,2.5,0.033172635,2,0,0,8,1160,310,2005
16323,620000,423567.8048,1110,770,3,2.5,0.028650138,3,0,0,8,1604,172,2006
16324,575950,421255.0723,1030,770,3,2.25,0.275482094,1,0,0,7,1180,460,1967
16325,666500,696105.9958,1190,1270,4,2.5,0.151515152,2,0,0,9,2860,0,2000
16326,180000,402690.7682,320,740,4,1.5,0.167401286,1,0,0,7,1020,720,1962
16327,261350,352913.2766,470,650,3,1.75,0.417814509,1,0,0,7,1390,0,1962
16328,1.03E+06,919878.0105,1840,1680,4,3.5,0.128719008,1,0,0,9,1660,1070,1948
16329,390000,466764.8143,700,850,3,1.75,0.205693297,1,0,0,8,1435,0,1969
16330,253500,399860.8462,450,730,3,1,0.284297521,1,0,0,7,1090,550,1954
16331,625000,557371.2982,1120,1020,4,2.5,1.118135904,2,0,0,8,2630,0,1986
16332,255000,401533.915,460,730,4,2.5,0.179063361,1,0,0,7,1580,0,1959
16333,257000,400053.3366,460,730,3,2.5,0.085422406,2,0,0,8,1740,0,2009
16334,869000,1262296.88,1550,2310,2,1.75,0.301239669,1,1,4,7,1100,800,1954
16335,745000,915445.766,1330,1670,4,2.5,0.249311295,2,0,0,10,3130,0,1990
16336,1.35E+06,1029887.751,2410,1880,4,3.5,0.218663912,2,0,0,10,3500,0,1999
16337,350000,507940.7402,620,930,3,1.75,0.172176309,1,0,0,7,1090,1040,1956
16338,475000,377012.9673,850,690,3,2.5,0.025482094,2,0,0,8,950,0,2003
16339,540000,471086.332,960,860,3,2.5,0.26758494,2,0,0,8,1720,0,1987
16340,175000,199431.4803,310,360,2,1,0.061960514,1,0,0,7,830,0,1996
16341,100000,74440.86197,180,140,2,0.75,0.120293848,1,0,0,4,660,0,1912
16342,890000,718459.7529,1590,1310,5,1,0.106795225,2,0,0,8,2310,280,1907
16343,280000,286732.9479,500,520,3,2.5,0.098048669,2,0,0,7,1600,0,2000
16344,1.05E+06,1310378.449,1870,2400,4,4.25,0.317561983,2,0,3,10,3320,1070,2003
16345,486000,1021690.412,870,1870,4,2.5,0.276561065,2,0,0,10,3560,0,1988
16346,670000,665275.569,1200,1220,5,2.5,1.572979798,2,0,0,8,2860,0,1958
16347,480000,465440.1544,860,850,3,2.5,0.180142332,2,0,0,8,1640,0,1987
16348,440000,322349.45,790,590,3,1.75,0.141873278,1,0,0,6,1060,440,1947
16349,1.50E+06,1284829.881,2680,2350,3,3.25,0.195247934,2,0,2,9,2870,1120,1922
16350,743700,816269.3648,1330,1490,4,2.5,0.762304867,2,0,0,10,2610,0,1988
16351,449950,272322.7671,800,500,3,1.75,0.174242424,1,0,0,7,1470,0,1988
16352,367000,373540.5427,660,680,2,1,0.053581267,1,0,0,7,700,0,1945
16353,1.19E+06,1261375.667,2120,2310,4,3.25,0.296028466,2,0,0,11,3960,0,2001
16354,201000,170542.6506,360,310,3,1,0.173921028,1,0,0,6,900,0,1959
16355,575000,548685.1659,1030,1000,3,1.75,0.087235996,2,0,0,7,2010,0,1922
16356,295000,416591.4783,530,760,3,2.5,0.237603306,1,0,0,7,1420,520,1979
16357,190000,241483.1774,340,440,3,1,0.201101928,1,0,0,6,1510,0,1946
16358,742500,712555.7051,1330,1300,2,3,0.114784206,1,0,0,8,1350,670,1952
16359,875000,932217.0099,1560,1710,6,3.5,0.262924702,2,0,0,9,3000,1430,2001
16360,1.39E+06,1375845.545,2480,2520,4,3.5,0.249770432,2,0,3,11,3150,860,1990
16361,600000,692903.7696,1070,1270,4,2.25,0.192837466,2,0,0,8,3070,0,1970
16362,207000,365149.7429,370,670,3,1.5,0.254820937,1,0,0,7,1460,0,1956
16363,650000,784014.1437,1160,1440,4,2.75,0.122474747,2,0,0,9,3260,0,2003
16364,275000,319858.5944,490,590,2,1,0.128787879,1,0,0,6,830,0,1922
16365,1.20E+06,878356.3323,2140,1610,4,2.5,0.096418733,2,0,0,9,2150,240,1924
16366,262500,288267.1104,470,530,3,2,0.165289256,1,0,0,6,1130,0,1944
16367,399000,375665.0487,710,690,2,1,0.198829201,1,0,0,7,1120,0,1946
16368,139000,304886.2172,250,560,4,1.5,0.244444444,1,0,0,7,1410,0,1966
16369,575000,330176.063,1030,600,3,2.5,0.110123967,2,0,0,7,1750,0,1991
16370,580000,443261.8113,1040,810,2,1,0.073461892,1,0,0,7,1040,0,1926
16371,468000,261003.8404,840,480,3,2.25,0.057162534,2,0,0,7,1630,0,2004
16372,230000,350317.3724,410,640,3,1,0.232139578,1,0,0,7,940,440,1963
16373,675000,1133396.973,1200,2070,4,4,0.431680441,2,0,0,10,3680,0,1990
16374,318000,272388.5141,570,500,3,1,0.460055096,1,0,0,7,1250,0,1970
16375,332100,576902.3169,590,1060,5,3.5,0.160192837,2,0,0,8,1980,680,1996
16376,175000,178756.9558,310,330,2,1,0.151515152,1,0,0,6,620,0,1963
16377,817000,573379.9178,1460,1050,4,2.25,0.244719927,2,0,0,8,2600,0,1979
16378,1.20E+06,642169.8761,2140,1180,4,3,0.186386593,2,0,0,8,2150,0,1953
16379,525000,651239.2825,940,1190,3,1.75,0.150367309,1,0,2,7,1070,400,1916
16380,189000,339674.7386,340,620,3,1,0.167171717,1.5,0,0,6,1380,0,1915
16381,629950,554358.3118,1120,1010,3,2.5,0.038636364,2,0,0,9,1120,560,2014
16382,641500,1092540.063,1150,2000,1,1,0.208539945,1,1,3,7,1000,0,1950
16383,490000,457678.5567,870,840,3,2.25,0.173852158,1,0,2,7,1230,400,1983
16384,415000,364194.8915,740,670,3,1.75,0.347612489,1,0,0,7,1360,430,1976
16385,250000,221105.1182,450,400,2,1,0.146464646,1,0,0,6,890,0,1951
16386,781000,420937.2272,1390,770,3,1.5,0.187672176,1,0,0,7,820,470,1952
16387,400000,468528.3717,710,860,4,2.25,0.18197888,1,0,0,7,1400,1020,1973
16388,935000,1042636.269,1670,1910,4,3,0.163108356,2,0,2,10,2890,790,2008
16389,575000,793847.6249,1030,1450,4,2.5,0.408861341,1,0,0,9,1600,1420,1979
16390,1.66E+06,1292240.727,2960,2370,4,3.25,0.256864096,2,0,2,10,4240,0,2006
16391,302300,693583.3089,540,1270,5,2.75,0.216942149,1,0,0,8,1580,1550,1973
16392,355000,390959.3219,630,720,2,1,0.152800735,1,0,0,7,900,0,1940
16393,1.54E+06,947249.5538,2750,1730,3,2.25,0.174449036,1,0,2,9,1710,1170,1958
16394,926250,559497.404,1650,1020,4,1.75,0.406726354,1,0,0,8,2390,0,1964
16395,300000,420701.5761,540,770,3,1.75,0.174931129,1,0,0,7,1050,400,1955
16396,361500,286272.5492,650,520,3,1.75,0.20661157,1,0,0,7,1070,0,1978
16397,616000,495693.4057,1100,910,3,1.5,0.225895317,1,0,0,8,1740,0,1963
16398,395000,325856.6186,710,600,2,1.75,0.026652893,2,0,0,8,1210,0,2014
16399,245000,432804.1602,440,790,3,1.5,0.229568411,1,0,0,7,2100,0,1954
16400,206000,163488.6938,370,300,3,1,0.220385675,1,0,0,6,1060,0,1962
16401,706000,833842.7568,1260,1530,4,2.5,0.380509642,1,0,0,9,2190,1090,1972
16402,578000,446866.4161,1030,820,3,1.5,0.137741047,1.5,0,0,7,1660,0,1937
16403,341950,596054.2926,610,1090,5,3,0.12056933,2,0,0,8,3070,0,2005
16404,305000,435925.3516,540,800,3,1,0.207713499,1,0,0,7,1150,0,1922
16405,575000,629583.1727,1030,1150,3,2.75,0.082644628,1,0,0,7,1590,120,1909
16406,330000,167509.2068,590,310,3,1,0.989990817,1,0,0,6,1180,0,1959
16407,445000,397786.6104,790,730,4,2.25,0.165289256,2,0,0,7,2130,0,1972
16408,333000,333603.0981,590,610,3,1,0.173553719,1,0,0,7,1050,0,1951
16409,598500,488398.2848,1070,890,4,2.5,0.091368228,2,0,0,8,2520,0,2005
16410,225000,247128.2961,400,450,2,1,0.137741047,1,0,0,6,700,0,1943
16411,570000,532077.3773,1020,970,4,2.5,0.096418733,2,0,0,8,2640,0,1998
16412,630000,484034.1535,1120,890,5,2,0.155716253,1,0,0,7,1310,1020,1956
16413,779000,598835.4461,1390,1100,5,2.25,0.177640037,2,0,0,8,2830,0,1977
16414,760000,1211643.871,1360,2220,4,3.5,0.312006428,2,0,3,10,3720,0,2004
16415,322968,357667.7688,580,650,5,1.75,0.220385675,1,0,0,7,1890,0,1960
16416,595000,580217.7684,1060,1060,4,2.5,0.167286501,2,0,0,8,2910,0,1998
16417,321000,351648.848,570,640,4,1,0.43241506,1,0,0,7,1300,0,1941
16418,653000,590434.328,1170,1080,3,2.25,1.325642792,2,0,0,8,2770,0,1985
16419,750000,1382666.16,1340,2530,4,1.75,0.501239669,1,1,4,8,1420,1100,1960
16420,530000,512311.1064,950,940,3,1,0.098347107,1,0,0,7,1080,260,1910
16421,352750,219898.3808,630,400,2,1.75,0.02848944,2,0,0,7,960,100,2008
16422,424950,525160.3181,760,960,4,2.5,0.196579431,2,0,0,8,2480,0,1992
16423,427000,463510.3191,760,850,5,2.75,0.091827365,1,0,0,7,1230,990,1973
16424,558000,733430.566,1000,1340,4,2.5,0.117539027,2,0,0,9,2420,800,2000
16425,438200,436812.9773,780,800,2,2,0.129545455,1,0,0,7,1600,0,1954
16426,340000,356270.1569,610,650,1,1,0.110192837,1,0,0,6,640,0,1918
16427,830005,1189642.858,1480,2180,4,3.75,0.181450872,3,0,0,11,3290,320,1994
16428,548000,910417.6807,980,1670,4,3.25,0.115059688,2,0,0,10,2330,1090,2008
16429,411715,487316.6297,730,890,3,1.75,0.117102847,1,0,0,7,1040,800,1952
16430,865000,773426.5584,1540,1420,4,4,0.369995409,2,0,0,9,2790,0,1999
16431,1.75E+06,1540576.726,3120,2820,6,4.25,0.319742883,2,0,3,10,4150,1710,2013
16432,688000,1063363.925,1230,1950,3,3,0.371900826,2,0,0,10,3450,0,1983
16433,399950,469047.0017,710,860,4,2.5,0.11707989,2,0,0,8,2350,0,2003
16434,555000,403790.369,990,740,3,1,0.105371901,1.5,0,0,6,970,280,1903
16435,677000,642092.772,1210,1180,3,2,0.07362259,1,0,0,7,1100,900,1916
16436,539000,521130.7989,960,950,3,2,0.219651056,1,0,0,8,1780,480,1985
16437,410000,363471.9019,730,670,3,1.75,0.151446281,1,0,0,6,950,560,1939
16438,472000,648784.2906,840,1190,2,2.25,0.063085399,2,0,0,9,1800,0,1979
16439,755000,954024.7271,1350,1750,3,2.5,0.203305785,1,0,3,9,1620,800,1957
16440,269900,323805.0671,480,590,5,1.75,0.191115702,1,0,0,7,1750,0,1966
16441,667400,595972.3464,1190,1090,4,2.5,0.92543618,2,0,0,8,2660,0,1977
16442,1.22E+06,813449.7157,2180,1490,3,2.25,0.17318641,1,0,0,10,2640,0,1995
16443,544000,409512.6042,970,750,3,2.5,0.037029385,2,0,0,8,1180,280,2007
16444,800000,753577.1851,1430,1380,2,1,0.114784206,1.5,0,3,8,1570,0,1924
16445,315000,250280.6402,560,460,3,1,0.172176309,1,0,0,7,1010,0,1975
16446,227000,208175.3554,410,380,4,1,0.165289256,1.5,0,0,6,1200,0,1944
16447,765000,1106815.061,1370,2030,4,2.5,0.591184573,2,0,0,10,4040,0,2000
16448,625000,463629.5672,1120,850,3,3,0.037672176,3,0,0,8,1540,280,2006
16449,1.88E+06,1460305.462,3350,2680,4,5,0.170798898,2,0,0,10,3790,2020,2004
16450,822600,896896.8688,1470,1640,4,2.5,0.220385675,1,0,2,9,1510,1500,1979
16451,515000,575757.617,920,1060,4,2.5,0.205394858,1,0,0,8,1160,750,1970
16452,377000,361368.7466,670,660,4,2,0.115105601,1,0,0,7,930,710,1982
16453,600000,521474.3702,1070,960,3,1,0.398530762,1,0,1,8,1480,0,1954
16454,525300,593507.626,940,1090,4,1.75,0.178374656,1,0,0,8,1680,840,1965
16455,760000,896089.3165,1360,1640,4,3,0.311157025,1,0,2,9,1990,850,1974
16456,202000,238743.4754,360,440,2,1,0.165289256,1,0,0,5,840,0,1907
16457,470000,399115.4059,840,730,3,2,0.892653811,1,0,0,8,1730,0,1997
16458,810000,937067.4358,1450,1720,3,2.5,0.252134986,2,0,0,10,3140,0,1991
16459,175000,335320.4391,310,610,3,1,0.193181818,1,0,0,7,1080,400,1967
16460,440000,483715.9867,790,890,4,1.75,0.183333333,1,0,0,7,960,960,1952
16461,197000,219075.0496,350,400,2,1,0.19825528,1,0,0,6,770,0,1951
16462,254000,323817.4161,450,590,3,1,0.169513315,1,0,2,6,1010,0,1943
16463,405000,177963.4802,720,330,3,1,0.229568411,1.5,0,0,7,1460,0,2002
16464,416000,361647.3871,740,660,2,1,0.097887971,1,0,0,7,940,0,1949
16465,779950,659928.5667,1390,1210,4,2.75,0.111662075,3,0,0,9,2840,0,2014
16466,200000,401253.04,360,740,4,2.75,0.165518825,1,0,0,7,1430,480,1980
16467,658100,649587.7129,1180,1190,4,2.5,0.195339761,2,0,0,9,2430,0,1992
16468,397000,338047.2676,710,620,2,1.75,0.094214876,1,0,0,7,950,660,1996
16469,815000,915179.8761,1460,1680,3,3.75,0.114830119,2,0,0,10,2780,0,1999
16470,345000,366968.0631,620,670,2,1,0.195224977,1,0,0,7,1160,0,1949
16471,305500,322936.5474,550,590,4,2.5,0.165266299,2,0,0,7,1850,0,1989
16472,340000,464096.4053,610,850,3,2.25,0.300505051,1,0,0,8,2120,0,1997
16473,330000,466407.6954,590,850,5,2.5,0.292998163,1,0,0,7,1400,1220,1979
16474,269000,295767.3614,480,540,4,2.5,0.082828283,2,0,0,7,2060,0,2004
16475,349950,281912.4714,620,520,3,1,0.218663912,1,0,0,7,1060,0,1966
16476,431000,349704.208,770,640,3,1,0.143250689,1,0,0,7,1500,0,1953
16477,735000,548906.3863,1310,1010,4,1.75,0.130853994,2,0,1,7,1820,560,1946
16478,414000,611505.8179,740,1120,5,3,0.115472911,2,0,0,8,3045,0,1999
16479,619500,454589.0755,1110,830,3,2.5,0.094237833,2,0,0,8,1700,0,1992
16480,675000,363373.0758,1200,670,3,1.75,0.31838843,1,0,0,7,1240,0,1957
16481,380500,281612.0102,680,520,3,1,0.18030303,1,0,0,7,1410,0,1971
16482,253000,248462.4558,450,450,3,1.5,0.151515152,1,0,0,6,880,0,1945
16483,157500,93577.76311,280,170,2,1,0.206680441,1,0,0,5,740,0,1949
16484,627000,488445.139,1120,890,4,2,0.213498623,1,0,0,8,2030,0,1976
16485,469500,365161.777,840,670,4,2.5,0.166230487,1,0,0,7,1140,950,2001
16486,319950,394209.8996,570,720,2,1,0.191483012,1,0,0,7,920,0,1939
16487,249500,280173.3354,450,510,3,1,0.165289256,1,0,0,7,1180,0,1968
16488,485000,493976.0003,870,900,3,1,0.074150597,1.5,0,0,7,1260,0,1907
16489,1.13E+06,1110965.586,2010,2030,5,3,0.23553719,1,0,4,9,2070,1620,1967
16490,314500,358333.3753,560,660,3,1.75,0.398415978,1,0,0,7,1200,500,1978
16491,220000,229504.4451,390,420,2,1,0.187075298,1,0,0,6,770,0,1948
16492,444950,507759.29,790,930,3,2.5,0.179063361,1,0,0,7,1330,690,1958
16493,598000,525188.2962,1070,960,4,2.5,0.225550964,1,0,0,8,1330,700,1985
16494,699850,718437.3976,1250,1310,4,3.5,0.141505969,2,0,0,9,2690,0,2002
16495,595000,330633.543,1060,610,3,2.5,0.076997245,2,0,0,7,1750,0,1991
16496,735000,792776.1788,1310,1450,4,2.5,1.045385675,2,0,0,9,3270,0,1993
16497,542500,548885.0565,970,1000,4,2.5,0.328030303,2,0,0,8,2330,0,1978
16498,450000,370346.3635,800,680,3,1.75,0.159779614,1,0,0,7,1140,580,1978
16499,298500,522605.881,530,960,3,2,0.202020202,1,0,0,7,1420,1000,1959
16500,403950,380770.0444,720,700,2,1,0.026078972,2,0,0,7,710,0,1943
16501,271000,251110.9709,480,460,2,1,0.097337006,1,0,0,6,710,0,1942
16502,335000,476866.7164,600,870,2,1,0.088246097,1,0,0,7,1510,0,1923
16503,305000,368136.3721,540,670,2,2.25,0.045179063,2,0,0,7,1610,0,1979
16504,630000,469745.6053,1120,860,3,3,0.050505051,2,0,0,8,1520,360,2007
16505,253000,551178.7501,450,1010,2,1.75,0.114784206,1,0,0,7,860,360,1921
16506,395000,473800.2866,700,870,4,1.75,0.181359045,1,0,0,7,1070,990,1957
16507,265000,350945.1404,470,640,3,2.5,0.236225895,1,0,0,7,1140,200,1981
16508,225000,195947.3787,400,360,2,1,0.211019284,1,0,0,6,1030,0,1959
16509,338500,521358.0372,600,950,4,2.5,0.103604224,2,0,0,8,2717,0,2005
16510,300000,384789.9448,530,700,2,1.75,0.185950413,1,0,0,7,860,500,1975
16511,255000,253223.9846,450,460,2,1,0.179292929,2,0,0,6,1260,0,1945
16512,337000,388157.4631,600,710,4,3,0.195224977,2,0,0,7,2240,0,1992
16513,324900,491079.8691,580,900,3,2.25,0.223599633,2,0,0,8,2080,0,1988
16514,821000,702322.915,1460,1280,3,2.75,0.194582185,1,0,0,8,1690,1070,1967
16515,500000,626561.7268,890,1150,4,2.75,4.889990817,1,0,0,8,3000,0,1975
16516,885000,735016.7961,1580,1340,4,3.5,0.137741047,2,0,2,8,2200,1110,2010
16517,360000,343861.5275,640,630,4,2,0.238177227,1,0,0,7,1630,0,1968
16518,304000,258141.7452,540,470,3,1,0.172176309,1,0,0,7,900,0,1972
16519,376000,350776.6385,670,640,2,1,0.055096419,1,0,0,6,760,120,1918
16520,425000,354960.7374,760,650,4,1.5,0.180785124,1,0,0,7,1620,0,1956
16521,1.18E+06,509318.8504,2100,930,3,1.75,0.165289256,1,0,0,8,1090,520,1973
16522,187000,281356.3427,330,510,3,2.5,0.041391185,2,0,0,7,1730,0,2005
16523,710000,546873.3214,1270,1000,2,1.5,0.093663912,1.5,0,0,7,1540,100,1916
16524,585000,511779.0553,1040,940,3,1.75,0.168732782,1,0,0,8,1370,470,1974
16525,1.40E+06,1512757.399,2490,2770,5,4,0.512534435,2,0,0,11,4700,0,2002
16526,1.98E+06,1437618.384,3530,2630,4,3.5,1.018916437,1,0,0,12,3340,1160,1990
16527,250000,473489.2219,450,870,3,1.75,0.808838384,1,0,0,8,1420,360,1979
16528,950000,1250237.685,1690,2290,4,2.75,0.280073462,2,0,3,10,3800,0,1986
16529,725000,898620.2705,1290,1640,3,2.5,0.390174472,2,0,0,10,2980,0,1992
16530,505000,635909.8056,900,1160,4,2.5,0.146212121,1,0,0,8,1590,1190,1978
16531,90000,-6298.459982,160,#NUM!,1,1,0.094582185,1,0,0,4,560,0,1947
16532,400000,389256.096,710,710,4,2,0.070247934,2,0,0,7,2060,0,1968
16533,407000,458439.3105,730,840,3,1,0.178719008,1,0,0,8,1140,0,1954
16534,651000,530648.8455,1160,970,3,1.5,0.101010101,1.5,0,0,7,1890,0,1919
16535,485000,432473.4719,860,790,3,2.25,0.171028466,1,0,0,7,1350,740,1978
16536,460000,939274.6166,820,1720,4,2.75,0.302295684,2,0,0,8,3460,0,1932
16537,369000,445373.8766,660,820,2,1,0.14084022,1,0,0,7,880,440,1942
16538,355000,325775.7672,630,600,2,1,0.620798898,1,0,1,6,1000,240,1943
16539,155000,253378.0984,280,460,2,1,0.10915978,1,0,0,7,810,0,1980
16540,1.00E+06,614269.0448,1780,1120,3,1,0.125114784,1.5,0,0,8,1880,0,1924
16541,419625,702957.0562,750,1290,4,2.5,0.266069789,2,0,0,9,2680,0,1988
16542,435000,456581.1262,780,840,3,2,0.157943067,2,0,0,7,2040,0,1954
16543,379000,400526.7354,680,730,4,1.75,0.180808081,1,0,0,7,1290,890,1977
16544,293000,242053.4655,520,440,4,2.25,0.123301194,2,0,0,7,1870,0,2009
16545,592100,536535.6613,1060,980,4,2.75,0.18023416,1,0,0,8,1790,520,1989
16546,362000,404203.6394,650,740,3,1.75,0.223370064,1,0,0,7,1120,0,1944
16547,227000,317900.184,400,580,3,1,0.230371901,1,0,0,7,1340,0,1959
16548,335500,321511.8526,600,590,3,1.75,0.194834711,1,0,0,7,1260,0,1970
16549,213000,279921.8634,380,510,3,1.75,1.269995409,1.5,0,0,7,1200,0,1977
16550,338000,318101.6152,600,580,5,2.5,0.103213958,2,0,0,7,2400,0,2004
16551,163500,320641.5754,290,590,3,1,0.165289256,1,0,0,7,940,0,1954
16552,199988,360045.2501,360,660,2,1,0.114784206,1,0,0,7,860,0,1949
16553,1.19E+06,986463.4374,2110,1800,3,2.25,0.180785124,1,0,1,10,1980,410,1948
16554,320000,469565.1783,570,860,4,2.5,0.119375574,2,0,0,7,3130,0,2005
16555,450000,781314.1598,800,1430,6,2.25,0.270431589,1,0,0,8,2960,590,1948
16556,249900,121540.9717,450,220,2,2,0.058333333,2,0,0,6,1470,0,2005
16557,223000,199791.1867,400,370,2,1,0.226561065,1,0,0,6,910,0,1957
16558,631000,615381.7685,1120,1130,4,4,1.367906336,1,0,0,7,1470,1160,1963
16559,350000,444429.4941,620,810,4,2.25,0.239118457,1,0,0,7,1060,720,1963
16560,279000,528044.9495,500,970,3,1.75,0.898989899,1,0,0,7,900,530,1925
16561,310000,503614.0975,550,920,5,2,0.168595041,1,0,0,7,1510,1220,1962
16562,185000,210483.2282,330,380,2,1,0.183654729,1,0,0,6,900,0,1954
16563,445000,549862.7915,790,1010,3,2.5,0.507093664,1,0,0,8,1130,610,1977
16564,365000,694989.9252,650,1270,4,2.5,0.111891644,2,0,0,9,2905,0,2003
16565,333500,468338.4451,590,860,3,1.5,0.209366391,1,0,0,7,1390,840,1959
16566,385000,569504.1829,690,1040,3,2.25,0.193985308,1,0,0,8,1340,340,1960
16567,345000,359501.7395,610,660,3,1.5,0.257116621,1,0,0,7,1240,0,1954
16568,1.26E+06,1069134.762,2240,1950,3,3,0.198002755,2,0,3,10,2220,1010,1998
16569,440000,539738.5266,780,990,4,2.5,0.238751148,1,0,0,7,1280,1280,1965
16570,444500,402329.3315,790,740,3,2.5,0.108448118,2,0,0,7,2600,0,2002
16571,340000,822306.2199,610,1500,4,1,0.271671258,1,1,3,6,1200,0,1972
16572,680000,469257.6386,1210,860,4,1,0.13946281,1.5,0,0,7,1660,0,1915
16573,420000,275171.7432,750,500,3,1.75,0.196464646,1,0,0,7,1140,0,1982
16574,438500,781438.5988,780,1430,3,2.25,0.245385675,2,0,0,9,3050,0,1988
16575,109500,249479.514,190,460,2,1,0.243916437,1,0,0,6,800,0,1942
16576,461000,446429.3303,820,820,4,2.75,0.172061524,1,0,0,7,1200,500,1964
16577,968000,735652.4623,1720,1340,4,1.75,0.221418733,1,0,0,9,2630,0,1963
16578,355000,516862.3332,630,940,3,1.75,0.176882461,1,0,0,7,980,980,1950
16579,249000,329320.0436,440,600,3,1.5,0.265817264,1,0,0,7,1180,0,1962
16580,256500,413449.7203,460,760,5,2.5,0.168732782,1,0,0,7,1360,600,1969
16581,1.81E+06,1217404.903,3220,2230,5,2.5,0.46926079,1,0,1,11,2490,1760,1984
16582,269000,551806.5437,480,1010,3,2.25,0.198829201,1,0,0,8,1950,0,1966
16583,1.35E+06,1035233.714,2400,1890,4,3.5,0.11976584,2,0,0,9,2720,880,1947
16584,885000,683501.9865,1580,1250,3,2.25,0.219283747,1,0,0,9,1610,450,1975
16585,455000,402417.1362,810,740,3,2,0.225550964,1,0,0,7,1090,550,1971
16586,980000,844177.1919,1740,1540,4,2.5,0.110192837,1.5,0,0,8,2230,500,1909
16587,412500,302372.741,730,550,3,1.75,0.144628099,1,0,0,6,1530,0,1942
16588,740000,772315.7487,1320,1410,4,3.5,0.10966483,2,0,0,9,3060,0,2007
16589,1.30E+06,1174058.477,2310,2150,4,2.25,0.129889807,2,0,3,10,2130,730,1933
16590,326000,324968.5619,580,590,2,1.5,0.018319559,3,0,0,8,1030,0,2008
